,bg,on,has,wearing,of,in,near,with,behind,holding,above,sitting on,wears,under,riding,in front of,standing on,at,attached to,carrying,walking on,over,belonging to,for,looking at,watching,hanging from,parked on,laying on,eating,and,covering,using,between,covered in,along,part of,lying on,on back of,to,mounted on,walking in,across,against,from,growing on,painted on,made of,playing,says,flying in
covering,0.0,0.08230452674558415,0.024691358023675253,0.0,0.024691358023675253,0.0041152263372792085,0.024691358023675253,0.008230452674558417,0.008230452674558417,0.0,0.0041152263372792085,0.0,0.0,0.012345679011837626,0.0,0.008230452674558417,0.0,0.0041152263372792085,0.0,0.0,0.0,0.03292181069823367,0.0041152263372792085,0.0041152263372792085,0.0,0.0,0.008230452674558417,0.0,0.0,0.0,0.0041152263372792085,0.6543209876273941,0.0,0.0,0.020576131686396038,0.0041152263372792085,0.0,0.0,0.0,0.016460905349116834,0.0,0.0,0.0,0.0,0.020576131686396038,0.020576131686396038,0.0,0.0041152263372792085,0.0,0.0,0.0
using,0.0,0.027149321265739847,0.009049773755246616,0.01809954751049323,0.0,0.0,0.004524886877623308,0.0,0.004524886877623308,0.17647058822730902,0.0,0.022624434388116545,0.0,0.009049773755246616,0.08144796379721955,0.0,0.06787330316434963,0.004524886877623308,0.0,0.04524886877623309,0.0,0.0,0.0,0.0,0.10859728506295939,0.0,0.0,0.004524886877623308,0.0,0.0,0.0,0.0,0.40723981898609773,0.0,0.0,0.0,0.0,0.004524886877623308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877623308,0.0
between,0.0,0.060185185182398834,0.02777777777649177,0.0,0.0,0.00925925925883059,0.2777777777649177,0.004629629629415295,0.09259259258830589,0.0,0.00925925925883059,0.0,0.0,0.023148148147076473,0.0,0.06481481481181413,0.02777777777649177,0.0,0.02777777777649177,0.0,0.0,0.00925925925883059,0.0,0.00925925925883059,0.00925925925883059,0.0,0.00925925925883059,0.004629629629415295,0.0,0.0,0.05555555555298354,0.01851851851766118,0.0,0.12962962962362826,0.0,0.004629629629415295,0.013888888888245885,0.0,0.004629629629415295,0.00925925925883059,0.013888888888245885,0.0,0.013888888888245885,0.02777777777649177,0.0,0.004629629629415295,0.004629629629415295,0.02777777777649177,0.0,0.004629629629415295,0.0
covered in,0.0,0.020408163264264888,0.03571428571246356,0.0,0.005102040816066222,0.07142857142492712,0.0,0.056122448976728447,0.010204081632132444,0.0,0.0,0.0,0.0,0.015306122448198668,0.005102040816066222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005102040816066222,0.0,0.005102040816066222,0.0,0.07142857142492712,0.0,0.0,0.6683673469046751,0.005102040816066222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632132444,0.0,0.015306122448198668,0.0,0.0,0.0
along,0.0,0.11612903225057232,0.0,0.0,0.0,0.006451612902809573,0.11612903225057232,0.0,0.0709677419309053,0.019354838708428718,0.006451612902809573,0.0,0.0,0.006451612902809573,0.0,0.04516129031966701,0.025806451611238294,0.0,0.012903225805619147,0.0,0.012903225805619147,0.0,0.0,0.0,0.0,0.0,0.006451612902809573,0.038709677416857435,0.0,0.006451612902809573,0.0,0.0,0.0,0.038709677416857435,0.04516129031966701,0.3354838709460978,0.0,0.0,0.0,0.0,0.0,0.0,0.038709677416857435,0.0,0.006451612902809573,0.03225806451404786,0.0,0.0,0.006451612902809573,0.006451612902809573,0.0
part of,0.0,0.24647887322207893,0.0,0.0,0.48591549292352704,0.021126760561892485,0.014084507041261653,0.0,0.014084507041261653,0.0,0.0,0.0,0.0,0.007042253520630827,0.0,0.0,0.0,0.0,0.04225352112378497,0.0,0.0,0.0,0.028169014082523307,0.021126760561892485,0.021126760561892485,0.007042253520630827,0.0,0.0,0.0,0.0,0.028169014082523307,0.0,0.0,0.0,0.0,0.0,0.007042253520630827,0.0,0.0,0.014084507041261653,0.0,0.0,0.0,0.0,0.0,0.035211267603154135,0.0,0.0,0.007042253520630827,0.0,0.0
lying on,0.0,0.1529411764615917,0.0,0.0,0.0,0.058823529408304494,0.0,0.0058823529408304496,0.0,0.0,0.01764705882249135,0.0352941176449827,0.0,0.0,0.0352941176449827,0.0,0.0352941176449827,0.0,0.0,0.011764705881660899,0.058823529408304494,0.029411764704152247,0.0,0.0,0.01764705882249135,0.0,0.0,0.0058823529408304496,0.1764705882249135,0.0,0.0058823529408304496,0.0058823529408304496,0.0,0.0,0.0,0.0,0.0,0.3352941176273356,0.0,0.011764705881660899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on back of,0.0,0.4101123595275218,0.0,0.0,0.15168539324990532,0.00561797752777427,0.00561797752777427,0.0,0.0,0.0,0.0,0.028089887638871353,0.0,0.0,0.028089887638871353,0.0,0.00561797752777427,0.0,0.00561797752777427,0.00561797752777427,0.0,0.01123595505554854,0.0,0.00561797752777427,0.00561797752777427,0.0,0.01123595505554854,0.0,0.0,0.0,0.00561797752777427,0.0,0.0,0.0,0.0,0.0,0.0,0.00561797752777427,0.26404494380539073,0.016853932583322812,0.0,0.0,0.0,0.0,0.0,0.0,0.028089887638871353,0.0,0.0,0.0,0.0
to,0.0,0.23529411763168015,0.013071895423982228,0.0,0.08496732025588448,0.026143790847964456,0.0457516339839378,0.006535947711991114,0.0,0.006535947711991114,0.0,0.0,0.0,0.013071895423982228,0.006535947711991114,0.013071895423982228,0.006535947711991114,0.0,0.013071895423982228,0.0,0.0,0.006535947711991114,0.006535947711991114,0.026143790847964456,0.0,0.0,0.006535947711991114,0.0,0.0,0.0,0.0,0.019607843135973343,0.0,0.0,0.0,0.0,0.006535947711991114,0.0,0.0,0.43790849670340465,0.0,0.0,0.0,0.0,0.0,0.006535947711991114,0.0,0.006535947711991114,0.0,0.006535947711991114,0.0
mounted on,0.0,0.479289940800042,0.0,0.0,0.07692307691852526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017751479288890443,0.0059171597629634805,0.011834319525926961,0.0,0.0,0.1301775147851966,0.0,0.0,0.0059171597629634805,0.0,0.011834319525926961,0.0,0.0,0.017751479288890443,0.0,0.0059171597629634805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059171597629634805,0.059171597629634816,0.023668639051853922,0.14201183431112355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059171597629634805,0.0
walking in,0.0,0.0,0.0,0.06194690264938523,0.0,0.03539823008536299,0.017699115042681495,0.0,0.008849557521340748,0.008849557521340748,0.0,0.008849557521340748,0.0,0.008849557521340748,0.0,0.04424778760670374,0.2389380530762002,0.0,0.0,0.0,0.3539823008536299,0.0,0.0,0.0,0.008849557521340748,0.008849557521340748,0.0,0.0,0.0,0.0,0.008849557521340748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584070794815571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
across,0.0,0.04878048779892921,0.0,0.0,0.024390243899464606,0.06097560974866152,0.04878048779892921,0.0,0.024390243899464606,0.0,0.012195121949732303,0.03658536584919691,0.0,0.0,0.0,0.0,0.024390243899464606,0.024390243899464606,0.024390243899464606,0.0,0.03658536584919691,0.024390243899464606,0.0,0.0,0.0,0.0,0.0,0.17073170729625226,0.0,0.0,0.012195121949732303,0.012195121949732303,0.0,0.0,0.0,0.17073170729625226,0.0,0.0,0.0,0.0,0.0,0.024390243899464606,0.20731707314544912,0.0,0.0,0.012195121949732303,0.0,0.0,0.0,0.0,0.0
against,0.0,0.014492753621088008,0.0,0.0,0.014492753621088008,0.05797101448435203,0.1739130434530561,0.014492753621088008,0.07246376810544004,0.028985507242176016,0.0,0.05797101448435203,0.0,0.05797101448435203,0.0,0.11594202896870406,0.014492753621088008,0.028985507242176016,0.0,0.0,0.0,0.028985507242176016,0.014492753621088008,0.0,0.0,0.0,0.014492753621088008,0.0,0.014492753621088008,0.0,0.0,0.0,0.0,0.0,0.028985507242176016,0.04347826086326403,0.0,0.014492753621088008,0.0,0.0,0.0,0.0,0.0,0.1884057970741441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.0,0.26530612242190754,0.010204081631611829,0.0,0.0714285714212828,0.06122448978967097,0.040816326526447316,0.0,0.010204081631611829,0.0,0.0,0.0,0.0,0.0,0.010204081631611829,0.010204081631611829,0.0,0.0,0.09183673468450645,0.0,0.0,0.020408163263223658,0.0,0.020408163263223658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081631611829,0.0,0.020408163263223658,0.0,0.0,0.0,0.010204081631611829,0.0,0.0,0.0,0.0,0.0,0.0,0.1734693877374011,0.16326530610578927,0.0,0.0,0.0,0.010204081631611829,0.0
growing on,0.0,0.26732673264679935,0.0,0.0,0.0,0.01980198019605921,0.06930693068620723,0.0,0.01980198019605921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09900990098029606,0.0,0.0,0.0,0.0,0.009900990098029605,0.0,0.029702970294088818,0.0,0.029702970294088818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990098029605,0.4455445544113322,0.0,0.0,0.0,0.0,0.0
painted on,0.0,0.3235294117329873,0.0,0.0,0.0,0.06862745097366398,0.009803921567666282,0.0,0.009803921567666282,0.0,0.0,0.019607843135332564,0.0,0.0,0.0,0.009803921567666282,0.009803921567666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803921567666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803921567666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519607843086313,0.0,0.0,0.0,0.009803921567666282
made of,0.0,0.05405405403944485,0.1081081080788897,0.0,0.027027027019722424,0.08108108105916728,0.05405405403944485,0.13513513509861214,0.027027027019722424,0.027027027019722424,0.0,0.0,0.0,0.027027027019722424,0.0,0.05405405403944485,0.0,0.0,0.027027027019722424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027019722424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27027027019722427,0.0,0.08108108105916728,0.0
playing,0.0,0.0,0.0,0.0,0.0,0.03448275860879905,0.0,0.03448275860879905,0.03448275860879905,0.17241379304399523,0.0,0.03448275860879905,0.03448275860879905,0.0,0.03448275860879905,0.03448275860879905,0.03448275860879905,0.03448275860879905,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172175981,0.20689655165279425,0.0,0.0,0.0,0.03448275860879905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655165279425,0.0,0.0
says,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666652777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333326388886,0.0,0.0,0.749999999375,0.0
flying in,0.0,0.0,0.0,0.0,0.0,0.039999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919999999632
